SelectedPixelDifference,NormalizedActivity,Rat,Condition,Date,RelativeDay
90240.25,-0.340826355763802,Canute,300Lux,13-Dec-2023 04:37:37,6.93923032407406
45690.305,-0.355741565730226,Canute,300Lux,13-Dec-2023 04:42:37,6.94270254629631
19149.48,-0.364627367442374,Canute,300Lux,13-Dec-2023 04:47:37,6.94617476851851
20694.695,-0.364110033331899,Canute,300Lux,13-Dec-2023 04:52:37,6.94964699074075
15011,-0.366012920177441,Canute,300Lux,13-Dec-2023 04:57:37,6.95311921296296
2519371.03660623,0.472440545421712,Canute,300Lux,13-Dec-2023 05:02:37,6.95656908886734
1334723.65067466,0.0758235687375908,Canute,300Lux,13-Dec-2023 05:07:37,6.96064186656672
3650238.47,0.851052128741478,Canute,300Lux,13-Dec-2023 05:12:37,6.96353587962962
1608006.285,0.167317910001979,Canute,300Lux,13-Dec-2023 05:17:37,6.96700810185186
342364.53,-0.256415778515428,Canute,300Lux,13-Dec-2023 05:22:37,6.97048032407406
21533.9,-0.363829069600521,Canute,300Lux,13-Dec-2023 05:27:37,6.97395254629631
1832775.355,0.242570031480641,Canute,300Lux,13-Dec-2023 05:32:37,6.97742476851851
1297399.03,0.0633273792522906,Canute,300Lux,13-Dec-2023 05:37:37,6.98089699074075
3803222.235,0.902270709963721,Canute,300Lux,13-Dec-2023 05:42:37,6.98436921296296
600700.27,-0.169925620021823,Canute,300Lux,13-Dec-2023 05:47:37,6.98784143518519
110558.735,-0.334023777893625,Canute,300Lux,13-Dec-2023 05:52:37,6.99131365740741
575154.625,-0.178478237963388,Canute,300Lux,13-Dec-2023 05:57:37,6.99478587962962
61697.25,-0.350382480649515,Canute,300Lux,13-Dec-2023 06:02:37,6.99825810185185
443414.691919192,-0.222584437485359,Canute,300Lux,13-Dec-2023 06:07:37,7.00173853114477
3947277.09,0.950499914489286,Canute,300Lux,13-Dec-2023 06:12:37,7.00520254629631
31288.415,-0.36056328241839,Canute,300Lux,13-Dec-2023 06:17:37,7.00867476851851
69166.54,-0.347881781071769,Canute,300Lux,13-Dec-2023 06:22:37,7.01214699074075
379975.723169047,-0.243823645277013,Canute,300Lux,13-Dec-2023 06:27:37,7.01513946999164
49884.7395171538,-0.354337279563009,Canute,300Lux,13-Dec-2023 07:07:37,7.04376685863649
549283.94,-0.187139678482567,Canute,300Lux,13-Dec-2023 07:12:37,7.04686921296296
3631427.035,0.844754107435397,Canute,300Lux,13-Dec-2023 07:17:37,7.05034143518519
2792232.66,0.563793933281052,Canute,300Lux,13-Dec-2023 07:22:37,7.05381365740741
293164.042008197,-0.272887978623604,Canute,300Lux,13-Dec-2023 07:27:37,7.05726274729305
14828.675,-0.366073962130627,Canute,300Lux,13-Dec-2023 07:32:37,7.06075810185185
15508.165,-0.365846470581084,Canute,300Lux,13-Dec-2023 07:37:37,7.06423032407406
285133.095,-0.275576719560467,Canute,300Lux,13-Dec-2023 07:42:37,7.0677025462963
236828.19,-0.291749080726864,Canute,300Lux,13-Dec-2023 07:47:37,7.07117476851851
16216.555,-0.36560930338395,Canute,300Lux,13-Dec-2023 07:52:37,7.07464699074076
18144.865,-0.364963710027318,Canute,300Lux,13-Dec-2023 07:57:37,7.07811921296296
17940.355,-0.365032179462919,Canute,300Lux,13-Dec-2023 08:02:37,7.08159143518519
1755281.5959596,0.216625315113987,Canute,300Lux,13-Dec-2023 08:07:37,7.08507606933533
3896276.58,0.933425071522709,Canute,300Lux,13-Dec-2023 08:12:37,7.08853587962963
2224572.57,0.373742757417451,Canute,300Lux,13-Dec-2023 08:17:37,7.09200810185185
222541.815,-0.296532123282451,Canute,300Lux,13-Dec-2023 08:22:37,7.09548032407406
6364.02663934426,-0.368907905193657,Canute,300Lux,13-Dec-2023 08:27:37,7.09892636232544
22429.29,-0.363529295271915,Canute,300Lux,13-Dec-2023 08:32:37,7.10242476851851
3041756.705,0.647333958366298,Canute,300Lux,13-Dec-2023 08:37:37,7.10589699074075
2960975,0.620288445930296,Canute,300Lux,13-Dec-2023 08:42:37,7.10936921296296
2011413.395,0.302377599696278,Canute,300Lux,13-Dec-2023 08:47:37,7.11284143518519
1471738.365,0.121695751804302,Canute,300Lux,13-Dec-2023 08:52:37,7.11631365740741
420223.85,-0.230348673255411,Canute,300Lux,13-Dec-2023 08:57:37,7.11978587962963
27266.385,-0.361909847985222,Canute,300Lux,13-Dec-2023 09:02:37,7.12325810185185
9132.73632680621,-0.367980948127277,Canute,300Lux,13-Dec-2023 09:07:37,7.1267486894178
12309.7,-0.366917308649352,Canute,300Lux,13-Dec-2023 09:12:37,7.1302025462963
63932.155,-0.349634240055054,Canute,300Lux,13-Dec-2023 09:17:37,7.13367476851851
12044.6567622951,-0.367006044461272,Canute,300Lux,13-Dec-2023 09:22:37,7.13715975858886
122555.465,-0.330007302747348,Canute,300Lux,13-Dec-2023 09:27:37,7.14061921296296
240046.29,-0.290671668909791,Canute,300Lux,13-Dec-2023 09:32:37,7.14409143518519
9608.655,-0.367821611747903,Canute,300Lux,13-Dec-2023 09:37:37,7.14756365740741
27865.635,-0.361709220586639,Canute,300Lux,13-Dec-2023 09:42:37,7.15103587962963
30321.71,-0.360886932830318,Canute,300Lux,13-Dec-2023 09:47:37,7.15450810185185
233718.465,-0.29279020886547,Canute,300Lux,13-Dec-2023 09:52:37,7.15798032407406
3430003.555,0.777318030996521,Canute,300Lux,13-Dec-2023 09:57:37,7.1614525462963
47895.63,-0.355003228445652,Canute,300Lux,13-Dec-2023 10:02:37,7.16492476851851
394067.195615514,-0.239105855608022,Canute,300Lux,13-Dec-2023 10:07:37,7.16841615920306
775036.205,-0.111558385781293,Canute,300Lux,13-Dec-2023 10:12:37,7.17186921296296
10938.48,-0.36737638966977,Canute,300Lux,13-Dec-2023 10:17:37,7.17534143518519
630111.29,-0.160078884214929,Canute,300Lux,13-Dec-2023 10:22:37,7.17881365740741
1246462.185,0.0462738511682007,Canute,300Lux,13-Dec-2023 10:27:37,7.18228587962963
1519867.32,0.137809205351541,Canute,300Lux,13-Dec-2023 10:32:37,7.18575810185185
2260643.16375677,0.385819101832597,Canute,300Lux,13-Dec-2023 10:37:37,7.18845544295048
2886353.31667543,0.595305293317339,Canute,300Lux,13-Dec-2023 11:22:37,7.22111645673817
6364859.84,1.75990056195256,Canute,300Lux,13-Dec-2023 11:27:37,7.2239525462963
6220520.745,1.71157619458716,Canute,300Lux,13-Dec-2023 11:32:37,7.22742476851851
5660991.415,1.52424717679999,Canute,300Lux,13-Dec-2023 11:37:37,7.23089699074075
5822839.065,1.57843336451183,Canute,300Lux,13-Dec-2023 11:42:37,7.23436921296296
5622618.335,1.51139996575947,Canute,300Lux,13-Dec-2023 11:47:37,7.23784143518519
432613.875,-0.226200523928533,Canute,300Lux,13-Dec-2023 11:52:37,7.24131365740741
4166745.22,1.02397729453742,Canute,300Lux,13-Dec-2023 11:57:37,7.24478587962963
4928041.13768364,1.27885726035628,Canute,300Lux,13-Dec-2023 12:02:37,7.24821782984727
433745.14,-0.225821779240909,Canute,300Lux,13-Dec-2023 12:07:37,7.25173032407407
2096937.25,0.331010772070855,Canute,300Lux,13-Dec-2023 12:12:37,7.2552025462963
2409906.57,0.435792116264406,Canute,300Lux,13-Dec-2023 12:17:37,7.25867476851851
134651.918291863,-0.325957440492812,Canute,300Lux,13-Dec-2023 12:22:37,7.26215308133454
2343299.21,0.413492139020682,Canute,300Lux,13-Dec-2023 12:27:37,7.26561921296296
4801774.95,1.23658365707886,Canute,300Lux,13-Dec-2023 12:32:37,7.26909143518519
4786882.44,1.23159768204394,Canute,300Lux,13-Dec-2023 12:37:37,7.27256365740741
6253246.595,1.72253272717276,Canute,300Lux,13-Dec-2023 12:42:37,7.27603587962963
5922519.925,1.61180626669013,Canute,300Lux,13-Dec-2023 12:47:37,7.27950810185185
5670306.65,1.52736589413874,Canute,300Lux,13-Dec-2023 12:52:37,7.28298032407407
6114687.925,1.67614363161455,Canute,300Lux,13-Dec-2023 12:57:37,7.2864525462963
4076884.665,0.993892205868411,Canute,300Lux,13-Dec-2023 13:02:37,7.28992476851851
2370390.99385246,0.422562400376209,Canute,300Lux,13-Dec-2023 13:07:37,7.29337080676988
6206774.63,1.70697402972595,Canute,300Lux,13-Dec-2023 13:12:37,7.29686921296296
5705300.895,1.5390818796869,Canute,300Lux,13-Dec-2023 13:17:37,7.30034143518519
2463209.27967535,0.453637729914144,Canute,300Lux,13-Dec-2023 13:22:37,7.30382650944401
1430375.665,0.107847623478259,Canute,300Lux,13-Dec-2023 13:27:37,7.30728587962964
5741875.8,1.55132706624273,Canute,300Lux,13-Dec-2023 13:32:37,7.31075810185185
5775240.255,1.56249740218232,Canute,300Lux,13-Dec-2023 13:37:37,7.31423032407407
5915065.765,1.60931063259848,Canute,300Lux,13-Dec-2023 13:42:37,7.3177025462963
6011120.1,1.64146938329301,Canute,300Lux,13-Dec-2023 13:47:37,7.32117476851851
1467592.32,0.120307666326189,Canute,300Lux,13-Dec-2023 13:52:37,7.32464699074074
450302.46,-0.220278429989159,Canute,300Lux,13-Dec-2023 13:57:37,7.32811921296296
494863.88,-0.205359378221486,Canute,300Lux,13-Dec-2023 14:02:37,7.33159143518519
695849.695,-0.138069830928045,Canute,300Lux,13-Dec-2023 14:07:37,7.33506365740741
4477544.32,1.12803205451244,Canute,300Lux,13-Dec-2023 14:12:37,7.33853587962964
4240608.18,1.04870642848228,Canute,300Lux,13-Dec-2023 14:17:37,7.34200810185185
5272451.3346815,1.39416493139382,Canute,300Lux,13-Dec-2023 14:22:37,7.3454923682108
6940077.99143836,1.95248215784905,Canute,300Lux,13-Dec-2023 14:27:37,7.34891524368976
7676052.925,2.19888472162543,Canute,300Lux,13-Dec-2023 14:32:37,7.35242476851851
2502501.235,0.466792578111118,Canute,300Lux,13-Dec-2023 14:37:37,7.35589699074074
95318.66,-0.339126116819723,Canute,300Lux,13-Dec-2023 14:42:37,7.35936921296296
2144912.61,0.347072802396925,Canute,300Lux,13-Dec-2023 14:47:37,7.36284143518519
2638249.635,0.512240802314448,Canute,300Lux,13-Dec-2023 14:52:37,7.36631365740741
1054740.435,-0.0179141103742913,Canute,300Lux,13-Dec-2023 14:57:37,7.36978587962963
1549181.355,0.147623470823431,Canute,300Lux,13-Dec-2023 15:02:37,7.37325810185185
144949.82,-0.322509728802248,Canute,300Lux,13-Dec-2023 15:07:37,7.37673032407408
117990.03,-0.331535798946682,Canute,300Lux,13-Dec-2023 15:12:37,7.3802025462963
1885.215,-0.370407400108878,Canute,300Lux,13-Dec-2023 15:17:37,7.38367476851852
6019.68339508252,-0.369023190449086,Canute,300Lux,13-Dec-2023 15:22:37,7.38716028201914
68524.1308276111,-0.348096858053133,Canute,300Lux,13-Dec-2023 15:27:37,7.39048497754621
3785986.85387132,0.896500347544966,Canute,300Lux,13-Dec-2023 16:22:37,7.42895781584476
587088.91372686,-0.174482667998912,Canute,300Lux,13-Dec-2023 16:27:37,7.43220664189339
434023.96781924,-0.225728428385629,Canute,300Lux,13-Dec-2023 17:22:37,7.47052606762016
173066.72332548,-0.313096260015583,Canute,300Lux,13-Dec-2023 17:27:37,7.47393576564195
49467.492370295,-0.354476972862367,Canute,300Lux,13-Dec-2023 17:32:37,7.47745438268465
27047.595,-0.361983098329046,Canute,300Lux,13-Dec-2023 17:37:37,7.48089699074074
168063.275,-0.314771401978849,Canute,300Lux,13-Dec-2023 17:42:37,7.48436921296296
65784.73,-0.349014002586667,Canute,300Lux,13-Dec-2023 17:47:37,7.48784143518518
66440.59,-0.34879442230192,Canute,300Lux,13-Dec-2023 17:52:37,7.49131365740741
18845.265,-0.364729217862165,Canute,300Lux,13-Dec-2023 17:57:37,7.49478587962963
15393.245,-0.365884945509153,Canute,300Lux,13-Dec-2023 18:02:37,7.49825810185185
93304.16,-0.339800566372407,Canute,300Lux,13-Dec-2023 18:07:37,7.50173032407408
21290.63,-0.36391051578701,Canute,300Lux,13-Dec-2023 18:12:37,7.5052025462963
29838.6981450253,-0.361048643989181,Canute,300Lux,13-Dec-2023 18:17:37,7.5086557874274
220050.159192058,-0.297366323404124,Canute,300Lux,13-Dec-2023 18:22:37,7.51210707583652
3685737.445,0.862937096629043,Canute,300Lux,13-Dec-2023 18:27:37,7.51561921296296
3876664.7,0.926859063236137,Canute,300Lux,13-Dec-2023 18:32:37,7.51909143518518
4980968.38,1.29657716847497,Canute,300Lux,13-Dec-2023 18:37:37,7.52256365740741
538104.315,-0.190882588922095,Canute,300Lux,13-Dec-2023 18:42:37,7.52603587962963
13625.5,-0.36647678210608,Canute,300Lux,13-Dec-2023 18:47:37,7.52950810185185
8041.85,-0.368346174136284,Canute,300Lux,13-Dec-2023 18:52:37,7.53298032407408
28047.025,-0.36164849166911,Canute,300Lux,13-Dec-2023 18:57:37,7.5364525462963
47935.07,-0.354990024032469,Canute,300Lux,13-Dec-2023 19:02:37,7.53992476851852
24004.595,-0.36300188710483,Canute,300Lux,13-Dec-2023 19:07:37,7.54339699074074
55660.805,-0.352403467311244,Canute,300Lux,13-Dec-2023 19:12:37,7.54686921296297
323678.195146613,-0.26267191660586,Canute,300Lux,13-Dec-2023 19:17:37,7.55032570856582
2387.65,-0.370239186129725,Canute,300Lux,13-Dec-2023 19:22:37,7.55381365740741
20101.055,-0.364308782516538,Canute,300Lux,13-Dec-2023 19:27:37,7.55728587962963
6368.37,-0.368906451047392,Canute,300Lux,13-Dec-2023 19:32:37,7.56075810185185
37680.585,-0.358423199917928,Canute,300Lux,13-Dec-2023 19:37:37,7.56423032407408
17244.035,-0.365265305654294,Canute,300Lux,13-Dec-2023 19:42:37,7.5677025462963
311135.19,-0.266871283302534,Canute,300Lux,13-Dec-2023 19:47:37,7.57117476851853
3353613.545,0.751742847043159,Canute,300Lux,13-Dec-2023 19:52:37,7.57464699074074
3762838.31,0.888750273055364,Canute,300Lux,13-Dec-2023 19:57:37,7.57811921296297
2013214.715,0.302980677119082,Canute,300Lux,13-Dec-2023 20:02:37,7.58159143518518
563284.715,-0.182452254091411,Canute,300Lux,13-Dec-2023 20:07:37,7.58506365740741
540587.42,-0.190051251589497,Canute,300Lux,13-Dec-2023 20:12:37,7.58853587962962
334275.798248569,-0.259123865639546,Canute,300Lux,13-Dec-2023 20:17:37,7.59199539531953
762345.28,-0.115807275674269,Canute,300Lux,13-Dec-2023 20:22:37,7.59548032407407
407674.365,-0.234550209390764,Canute,300Lux,13-Dec-2023 20:27:37,7.5989525462963
213936.245,-0.299413246557255,Canute,300Lux,13-Dec-2023 20:32:37,7.60242476851853
228709.245,-0.294467283170904,Canute,300Lux,13-Dec-2023 20:37:37,7.60589699074074
385730,-0.241897127811311,Canute,300Lux,13-Dec-2023 20:42:37,7.60936921296297
19059.21,-0.364657589612203,Canute,300Lux,13-Dec-2023 20:47:37,7.61284143518518
18956.615,-0.364691938161152,Canute,300Lux,13-Dec-2023 20:52:37,7.61631365740741
31615.495,-0.360453776853887,Canute,300Lux,13-Dec-2023 20:57:37,7.61978587962962
149671.145,-0.320929041021495,Canute,300Lux,13-Dec-2023 21:02:37,7.62325810185185
188912.585,-0.307791105228649,Canute,300Lux,13-Dec-2023 21:07:37,7.62673032407407
18751.255,-0.364760692174623,Canute,300Lux,13-Dec-2023 21:12:37,7.6302025462963
127040.655986509,-0.328505672042679,Canute,300Lux,13-Dec-2023 21:17:37,7.63366273187185
1323745.035,0.0721479557165588,Canute,300Lux,13-Dec-2023 21:22:37,7.63714700231481
3599182.625,0.833958759755541,Canute,300Lux,13-Dec-2023 21:27:37,7.64061921296297
1104361.85958904,-0.00130098174801378,Canute,300Lux,13-Dec-2023 21:32:37,7.64413140934171
71055.155,-0.34724947750168,Canute,300Lux,13-Dec-2023 21:37:37,7.64756365740741
183533.02,-0.309592170112187,Canute,300Lux,13-Dec-2023 21:42:37,7.65103587962962
274161.635,-0.27924993687955,Canute,300Lux,13-Dec-2023 21:47:37,7.65450810185185
806325.13,-0.101082932085477,Canute,300Lux,13-Dec-2023 21:52:37,7.65798032407407
1482211.895,0.125202263406946,Canute,300Lux,13-Dec-2023 21:57:37,7.6614525462963
114463.89,-0.332716341783963,Canute,300Lux,13-Dec-2023 22:02:37,7.66492476851853
594172.695,-0.17211103577703,Canute,300Lux,13-Dec-2023 22:07:37,7.66839699074074
2622131.595,0.506844522906085,Canute,300Lux,13-Dec-2023 22:12:37,7.67186921296297
3414367.75303644,0.772083203674513,Canute,300Lux,13-Dec-2023 22:17:37,7.67533146992302
2255664.52584731,0.384152266334452,Canute,300Lux,13-Dec-2023 22:22:37,7.67877507385853
2512455.755,0.470125326466138,Canute,300Lux,13-Dec-2023 22:27:37,7.68228587962962
2431389.47,0.44298453735915,Canute,300Lux,13-Dec-2023 22:32:37,7.68575810185185
317757.625,-0.264654108656999,Canute,300Lux,13-Dec-2023 22:37:37,7.68923032407407
2481929.11,0.459905082204434,Canute,300Lux,13-Dec-2023 22:42:37,7.6927025462963
606851.72,-0.167866129974239,Canute,300Lux,13-Dec-2023 22:47:37,7.69617476851853
2235613.39,0.377439196290753,Canute,300Lux,13-Dec-2023 22:52:37,7.69964699074074
1385193.745,0.0927208298652444,Canute,300Lux,13-Dec-2023 22:57:37,7.70311921296297
1172655.75,0.0215636416517089,Canute,300Lux,13-Dec-2023 23:02:37,7.70659143518518
2247983.95,0.381580828784401,Canute,300Lux,13-Dec-2023 23:07:37,7.71006365740741
419546.06,-0.230575595649213,Canute,300Lux,13-Dec-2023 23:12:37,7.71353587962962
62419.439229249,-0.350140693505002,Canute,300Lux,13-Dec-2023 23:17:37,7.71644329389914
2498973.99866711,0.303567003245521,Egil,1000Lux1,05-May-2024 00:41:07,1.00173000974984
4410253.76923077,0.86373300818419,Egil,1000Lux1,05-May-2024 00:46:07,1.00520521921494
1080510.395,-0.112162343266002,Egil,1000Lux1,05-May-2024 00:51:07,1.00867476851852
350674.13,-0.32606586022932,Egil,1000Lux1,05-May-2024 00:56:07,1.01214699074074
